price,latitude,longitude,homeStatus,zestimate,rentZestimate,detailUrl,address
224999.0,31.86238,-102.34892,FOR_SALE,,,/homedetails/2115-E-10th-St-Odessa-TX-79761/50460780_zpid/,"2115 E 10th St, Odessa, TX 79761"
297000.0,29.76614,-95.89267,FOR_SALE,297200,2194,/homedetails/9982-Spring-Rock-Ln-Brookshire-TX-77423/123504380_zpid/,"9982 Spring Rock Ln, Brookshire, TX 77423"
234900.0,31.763378,-106.29351,FOR_SALE,236700,1450,/homedetails/11512-Clear-Lake-Way-El-Paso-TX-79936/27513322_zpid/,"11512 Clear Lake Way, El Paso, TX 79936"
430000.0,29.703888,-98.49478,FOR_SALE,,,/homedetails/215-Slumber-Pass-San-Antonio-TX-78260/26168159_zpid/,"215 Slumber Pass, San Antonio, TX 78260"
1210000.0,33.110554,-96.84493,FOR_SALE,1231000,5595,/homedetails/4965-Lorraine-Dr-Frisco-TX-75034/54015879_zpid/,"4965 Lorraine Dr, Frisco, TX 75034"
284100.0,33.470234,-101.87691,FOR_SALE,,,/homedetails/2908-137th-St-Lubbock-TX-79423/338188129_zpid/,"2908 137th St, Lubbock, TX 79423"
485000.0,29.477465,-98.721275,FOR_SALE,484100,3159,/homedetails/4603-Yegua-Ln-San-Antonio-TX-78253/244681481_zpid/,"4603 Yegua Ln, San Antonio, TX 78253"
333000.0,29.87401,-95.41852,FOR_SALE,,,/homedetails/821-Enterprise-St-Houston-TX-77088/2055770056_zpid/,"821 Enterprise St, Houston, TX 77088"
147000.0,33.890926,-98.499115,FOR_SALE,145300,1014,/homedetails/1629-Dayton-Ave-Wichita-Falls-TX-76301/78896373_zpid/,"1629 Dayton Ave, Wichita Falls, TX 76301"
535000.0,30.03267,-95.57289,FOR_SALE,535400,3495,/homedetails/9511-Merlins-Oaks-Ct-Spring-TX-77379/55478317_zpid/,"9511 Merlins Oaks Ct, Spring, TX 77379"
280000.0,30.361753,-95.600426,FOR_SALE,279500,1849,/homedetails/157-Snug-Harbor-Dr-Montgomery-TX-77356/89816356_zpid/,"157 Snug Harbor Dr, Montgomery, TX 77356"
215000.0,31.870667,-106.40715,FOR_SALE,216300,1650,/homedetails/5714-Elkton-Way-El-Paso-TX-79924/27494228_zpid/,"5714 Elkton Way, El Paso, TX 79924"
375000.0,32.48858,-96.999725,FOR_SALE,374300,2386,/homedetails/717-Green-Acres-Ln-Midlothian-TX-76065/67644141_zpid/,"717 Green Acres Ln, Midlothian, TX 76065"
465000.0,32.546623,-97.11787,FOR_SALE,464400,3106,/homedetails/1100-Copperleaf-Dr-Mansfield-TX-76063/122517372_zpid/,"1100 Copperleaf Dr, Mansfield, TX 76063"
269900.0,29.647123,-95.17728,FOR_SALE,269600,1900,/homedetails/4318-Terlingua-St-Pasadena-TX-77504/28244124_zpid/,"4318 Terlingua St, Pasadena, TX 77504"
338787.0,32.569736,-97.369484,FOR_SALE,338800,2589,/homedetails/537-Creekbend-St-Crowley-TX-76036/79955093_zpid/,"537 Creekbend St, Crowley, TX 76036"
125000.0,29.885355,-95.61802,FOR_SALE,125300,1500,/homedetails/13723-Smokey-Trail-Dr-Houston-TX-77041/28282152_zpid/,"13723 Smokey Trail Dr, Houston, TX 77041"
330000.0,29.93438,-95.18266,FOR_SALE,329700,2325,/homedetails/12815-Cambridge-Eagle-Dr-Houston-TX-77044/28550593_zpid/,"12815 Cambridge Eagle Dr, Houston, TX 77044"
310000.0,29.503942,-98.73425,FOR_SALE,309700,1895,/homedetails/7026-Plains-Way-San-Antonio-TX-78253/122143272_zpid/,"7026 PLAINS WAY, San Antonio, TX 78253"
189950.0,33.591152,-101.947815,FOR_SALE,188600,1439,/homedetails/414-Hyden-Ave-Lubbock-TX-79416/54136566_zpid/,"414 Hyden Ave, Lubbock, TX 79416"
184990.0,29.291462,-97.145004,FOR_SALE,118700,1458,/homedetails/204-Orth-St-Yoakum-TX-77995/87410580_zpid/,"204 Orth St, Yoakum, TX 77995"
339900.0,28.123922,-97.86171,FOR_SALE,339100,1990,/homedetails/24480-La-Ponderosa-Ln-Mathis-TX-78368/28909205_zpid/,"24480 La Ponderosa Ln, Mathis, TX 78368"
345000.0,29.375399,-94.77659,FOR_SALE,332300,1932,/homedetails/1408-4th-St-Pt-Bolivar-TX-77650/50445748_zpid/,"1408 4th St, Pt Bolivar, TX 77650"
260000.0,32.04033,-102.08383,FOR_SALE,,,/homedetails/4504-Crenshaw-Dr-Midland-TX-79705/50130573_zpid/,"4504 Crenshaw Dr, Midland, TX 79705"
305000.0,32.76536,-97.01376,FOR_SALE,308600,2199,/homedetails/1717-Esquire-Pl-Grand-Prairie-TX-75050/27066207_zpid/,"1717 Esquire Pl, Grand Prairie, TX 75050"
189900.0,31.721054,-99.09079,FOR_SALE,189000,950,/homedetails/210-County-Road-174-Brownwood-TX-76801/87186552_zpid/,"210 County Road 174, Brownwood, TX 76801"
329900.0,30.147928,-95.4078,FOR_SALE,329500,2429,/homedetails/32414-Angler-Park-Conroe-TX-77385/67668797_zpid/,"32414 Angler Park, Conroe, TX 77385"
210000.0,29.546167,-98.40743,FOR_SALE,,,/homedetails/4310-Las-Cruces-St-San-Antonio-TX-78233/26347959_zpid/,"4310 LAS CRUCES ST, San Antonio, TX 78233"
254900.0,29.410875,-98.70431,FOR_SALE,254900,1749,/homedetails/10818-Ranchland-Fox-San-Antonio-TX-78245/80028045_zpid/,"10818 RANCHLAND FOX, San Antonio, TX 78245"
720000.0,30.364878,-97.8973,FOR_SALE,,,/homedetails/2525-Golden-Gate-Park-Austin-TX-78732/83822858_zpid/,"2525 Golden Gate Park, Austin, TX 78732"
120000.0,33.955177,-98.67099,FOR_SALE,72600,1099,/homedetails/305-W-Alameda-St-Iowa-Park-TX-76367/78911000_zpid/,"305 W Alameda St, Iowa Park, TX 76367"
185000.0,29.063429,-95.698296,FOR_SALE,174300,2400,/homedetails/1503-County-Road-878b-Sweeny-TX-77480/26515887_zpid/,"1503 County Road 878b, Sweeny, TX 77480"
224500.0,32.86303,-97.21865,FOR_SALE,,2050,/homedetails/7528-April-Ln-North-Richland-Hills-TX-76182/29257586_zpid/,"7528 April Ln, North Richland Hills, TX 76182"
150000.0,30.541906,-95.19963,FOR_SALE,149100,1199,/homedetails/281-Denson-Reed-Rd-Coldspring-TX-77331/309278230_zpid/,"281 Denson Reed Rd, Coldspring, TX 77331"
215000.0,32.01374,-102.124954,FOR_SALE,,,/homedetails/3314-Fannin-Ave-Midland-TX-79707/50135563_zpid/,"3314 Fannin Ave, Midland, TX 79707"
499990.0,33.73611,-96.60313,FOR_SALE,,,/homedetails/2313-S-Peachtree-Ct-Denison-TX-75020/2055761884_zpid/,"2313 S Peachtree Ct, Denison, TX 75020"
384999.0,30.35893,-97.537476,FOR_SALE,,,/homedetails/12317-Caldera-Way-Manor-TX-78653/331625232_zpid/,"12317 Caldera Way, Manor, TX 78653"
97500.0,31.198143,-101.455444,FOR_SALE,,,/homedetails/900-E-9th-St-Big-Lake-TX-76932/87503153_zpid/,"900 E 9th St, Big Lake, TX 76932"
187000.0,32.166904,-94.79051,FOR_SALE,,1379,/homedetails/511-Woodlawn-St-Henderson-TX-75652/87515364_zpid/,"511 Woodlawn St, Henderson, TX 75652"
215000.0,31.092157,-97.79935,FOR_SALE,214500,1474,/homedetails/4608-Michael-Dr-Killeen-TX-76549/65696808_zpid/,"4608 Michael Dr, Killeen, TX 76549"
279000.0,33.294598,-97.804184,FOR_SALE,,,/homedetails/600-Granada-Dr-Chico-TX-76431/2070479963_zpid/,"600 Granada Dr, Chico, TX 76431"
339997.0,30.007984,-97.88333,FOR_SALE,339800,2095,/homedetails/4672-Mather-Kyle-TX-78640/55299711_zpid/,"4672 Mather, Kyle, TX 78640"
289900.0,31.081469,-97.32571,FOR_SALE,,,/homedetails/2005-E-Avenue-I-Temple-TX-76501/58207880_zpid/,"2005 E Avenue I, Temple, TX 76501"
392000.0,29.987925,-95.59219,FOR_SALE,391300,2413,/homedetails/11611-Leaning-Pine-Dr-Houston-TX-77070/28205089_zpid/,"11611 Leaning Pine Dr, Houston, TX 77070"
335000.0,29.489584,-98.65362,FOR_SALE,335300,1800,/homedetails/8606-Timber-Bush-St-San-Antonio-TX-78250/26453450_zpid/,"8606 Timber Bush St, San Antonio, TX 78250"
450000.0,33.030617,-96.6696,FOR_SALE,451900,3819,/homedetails/3209-Erwin-Dr-Plano-TX-75074/26598613_zpid/,"3209 Erwin Dr, Plano, TX 75074"
325000.0,31.123556,-97.44737,FOR_SALE,323900,2050,/homedetails/9819-Cow-Page-Ct-Temple-TX-76502/69628000_zpid/,"9819 Cow Page Ct, Temple, TX 76502"
399999.0,30.42083,-95.75518,FOR_SALE,395800,2199,/homedetails/11715-Landrum-Ln-Montgomery-TX-77356/122535878_zpid/,"11715 Landrum Ln, Montgomery, TX 77356"
395000.0,29.427708,-100.898796,FOR_SALE,438200,2358,/homedetails/266-Packsaddle-Cir-Del-Rio-TX-78840/90576956_zpid/,"266 Packsaddle Cir, Del Rio, TX 78840"
449000.0,29.827106,-95.51312,FOR_SALE,447700,2299,/homedetails/8926-Opelika-St-Houston-TX-77080/28040353_zpid/,"8926 Opelika St, Houston, TX 77080"
210000.0,31.818245,-106.246605,FOR_SALE,210800,1510,/homedetails/4716-Hilario-Hernandez-El-Paso-TX-79938/118225979_zpid/,"4716 Hilario Hernandez, El Paso, TX 79938"
399000.0,32.461617,-94.622826,FOR_SALE,399100,2920,/homedetails/265-Towering-Oaks-Ln-Longview-TX-75602/102589849_zpid/,"265 Towering Oaks Ln, Longview, TX 75602"
189000.0,31.57228,-94.83522,FOR_SALE,,1664,/homedetails/1308-County-Road-770-Nacogdoches-TX-75964/87462211_zpid/,"1308 County Road 770, Nacogdoches, TX 75964"
1229000.0,32.936546,-97.17879,FOR_SALE,1250200,7076,/homedetails/1603-Stonebury-Ct-Southlake-TX-76092/29314791_zpid/,"1603 Stonebury Ct, Southlake, TX 76092"
329000.0,29.509031,-98.67055,FOR_SALE,,,/homedetails/7506-Valley-Trails-St-San-Antonio-TX-78250/2055760267_zpid/,"7506 Valley Trails St, San Antonio, TX 78250"
985000.0,30.349367,-97.96191,FOR_SALE,,,/homedetails/1310-Sledge-Dr-Austin-TX-78734/70324104_zpid/,"1310 Sledge Dr, Austin, TX 78734"
319900.0,29.972673,-95.20891,FOR_SALE,319300,2552,/homedetails/4134-Forest-Rain-Ln-Humble-TX-77346/89650088_zpid/,"4134 Forest Rain Ln, Humble, TX 77346"
399999.0,29.653673,-96.11217,FOR_SALE,398200,4625,/homedetails/10867-Highway-36-S-Wallis-TX-77485/304088025_zpid/,"10867 Highway 36 S, Wallis, TX 77485"
290000.0,30.020582,-95.11355,FOR_SALE,289600,1855,/homedetails/423-Fall-Creek-Dr-Huffman-TX-77336/28012134_zpid/,"423 Fall Creek Dr, Huffman, TX 77336"
529000.0,30.067842,-95.159454,FOR_SALE,528200,3200,/homedetails/2107-Riverway-Oak-Ct-Kingwood-TX-77345/28549761_zpid/,"2107 Riverway Oak Ct, Kingwood, TX 77345"
210000.0,30.070023,-94.09013,FOR_SALE,206500,926,/homedetails/470-Jackson-St-Beaumont-TX-77701/50410463_zpid/,"470 Jackson St, Beaumont, TX 77701"
355000.0,30.136396,-95.65196,FOR_SALE,354200,2535,/homedetails/11919-Helene-Ct-Pinehurst-TX-77362/52108479_zpid/,"11919 Helene Ct, Pinehurst, TX 77362"
469900.0,33.17056,-97.07377,FOR_SALE,,,/homedetails/4501-Heron-Pond-Ln-Denton-TX-76208/63410618_zpid/,"4501 Heron Pond Ln, Denton, TX 76208"
225000.0,32.755592,-96.77114,FOR_SALE,219600,3105,/homedetails/3707-Spence-St-Dallas-TX-75215/96499618_zpid/,"3707 Spence St, Dallas, TX 75215"
261900.0,32.02344,-102.15645,FOR_SALE,,,/homedetails/5008-Lavaca-Ct-Midland-TX-79707/59868835_zpid/,"5008 Lavaca Ct, Midland, TX 79707"
325000.0,32.22523,-98.22566,FOR_SALE,324000,1671,/homedetails/1447-W-Lingleville-Rd-Stephenville-TX-76401/87270495_zpid/,"1447 W Lingleville Rd, Stephenville, TX 76401"
205000.0,31.803028,-106.28003,FOR_SALE,206200,1560,/homedetails/3737-Texas-Star-St-El-Paso-TX-79936/66977015_zpid/,"3737 Texas Star St, El Paso, TX 79936"
399900.0,32.750443,-97.19016,FOR_SALE,,,/homedetails/1912-Morrison-Dr-Fort-Worth-TX-76112/28960753_zpid/,"1912 Morrison Dr, Fort Worth, TX 76112"
649900.0,33.118134,-96.77052,FOR_SALE,655600,3399,/homedetails/4844-Golfside-Dr-Frisco-TX-75035/60253033_zpid/,"4844 Golfside Dr, Frisco, TX 75035"
189900.0,29.809813,-95.18914,FOR_SALE,191500,1769,/homedetails/5902-Lansdown-Dr-Houston-TX-77049/28338504_zpid/,"5902 Lansdown Dr, Houston, TX 77049"
350000.0,29.725725,-95.53566,FOR_SALE,349500,1999,/homedetails/9610-Pagewood-Ln-Houston-TX-77063/28079459_zpid/,"9610 Pagewood Ln, Houston, TX 77063"
360000.0,32.475903,-97.38544,FOR_SALE,360400,2019,/homedetails/303-Shelby-Ln-Joshua-TX-76058/65196716_zpid/,"303 Shelby Ln, Joshua, TX 76058"
239000.0,30.145267,-95.31746,FOR_SALE,239800,1839,/homedetails/21036-Deuster-Ln-Porter-TX-77365/28739357_zpid/,"21036 Deuster Ln, Porter, TX 77365"
259000.0,29.888554,-95.414856,FOR_SALE,258800,1714,/homedetails/8911-Sunnywood-Dr-Houston-TX-77088/28151721_zpid/,"8911 Sunnywood Dr, Houston, TX 77088"
289000.0,30.82813,-97.59962,FOR_SALE,289300,1849,/homedetails/220-Silvercrest-Ln-Jarrell-TX-76537/337164790_zpid/,"220 Silvercrest Ln, Jarrell, TX 76537"
250000.0,32.808525,-97.443794,FOR_SALE,249000,1749,/homedetails/3600-Mohawk-Trl-Lake-Worth-TX-76135/29266526_zpid/,"3600 Mohawk Trl, Lake Worth, TX 76135"
339900.0,31.121325,-97.47211,FOR_SALE,,,/homedetails/127-Sheridan-Loop-Belton-TX-76513/118396980_zpid/,"127 Sheridan Loop, Belton, TX 76513"
225000.0,30.633722,-93.89269,FOR_SALE,288200,895,/homedetails/490-Fm-1013-E-Call-TX-75933/224861050_zpid/,"490 Fm 1013 E, Call, TX 75933"
178000.0,30.646118,-96.353874,FOR_SALE,178000,834,/homedetails/811-Oak-St-Bryan-TX-77802/50316270_zpid/,"811 Oak St, Bryan, TX 77802"
922500.0,33.25248,-96.79991,FOR_SALE,928600,4313,/homedetails/221-Kingsbury-Ln-Prosper-TX-75078/125278460_zpid/,"221 Kingsbury Ln, Prosper, TX 75078"
469900.0,30.499266,-97.72848,FOR_SALE,,,/homedetails/4030-Cargill-Dr-Round-Rock-TX-78681/29612365_zpid/,"4030 Cargill Dr, Round Rock, TX 78681"
369900.0,29.641085,-98.42569,FOR_SALE,283100,2405,/homedetails/21515-Longwood-San-Antonio-TX-78259/26437928_zpid/,"21515 LONGWOOD, San Antonio, TX 78259"
234500.0,30.925463,-96.10923,FOR_SALE,,974,/homedetails/3410-King-Rd-North-Zulch-TX-77872/338567411_zpid/,"3410 King Rd, North Zulch, TX 77872"
100000.0,31.462101,-100.44626,FOR_SALE,,,/homedetails/514-E-25th-1-2-St-San-Angelo-TX-76903/213341429_zpid/,"514 E 25th 1/2 St, San Angelo, TX 76903"
339900.0,32.83159,-97.24383,FOR_SALE,,,/homedetails/6524-Cliffside-Dr-North-Richland-Hills-TX-76180/29006216_zpid/,"6524 Cliffside Dr, North Richland Hills, TX 76180"
270000.0,31.068378,-97.78504,FOR_SALE,,,/homedetails/2709-Tara-Dr-Killeen-TX-76549/120880981_zpid/,"2709 Tara Dr, Killeen, TX 76549"
549900.0,33.013832,-97.49349,FOR_SALE,548800,3447,/homedetails/533-Oak-Hills-Dr-Newark-TX-76071/78933932_zpid/,"533 Oak Hills Dr, Newark, TX 76071"
480000.0,30.355877,-97.543686,FOR_SALE,481200,2798,/homedetails/13732-Field-Spar-Dr-Manor-TX-78653/70344958_zpid/,"13732 Field Spar Dr, Manor, TX 78653"
229000.0,31.850271,-96.79185,FOR_SALE,224400,1381,/homedetails/505-NE-2nd-St-Hubbard-TX-76648/90388454_zpid/,"505 NE 2nd St, Hubbard, TX 76648"
300000.0,32.861927,-97.22101,FOR_SALE,300700,2050,/homedetails/6400-Sandhurst-Ln-E-North-Richland-Hills-TX-76182/29048049_zpid/,"6400 Sandhurst Ln E, North Richland Hills, TX 76182"
249900.0,31.99197,-98.03382,FOR_SALE,,,/homedetails/111-Heath-St-Hico-TX-76457/90376105_zpid/,"111 Heath St, Hico, TX 76457"
355000.0,29.906752,-95.57342,FOR_SALE,355900,2209,/homedetails/10318-Gold-Point-Dr-Houston-TX-77064/28425800_zpid/,"10318 Gold Point Dr, Houston, TX 77064"
300000.0,33.659492,-96.90945,FOR_SALE,299000,1700,/homedetails/402-White-St-Whitesboro-TX-76273/335641751_zpid/,"402 White St, Whitesboro, TX 76273"
390000.0,33.01575,-96.88115,FOR_SALE,398700,2470,/homedetails/1949-Westminster-Dr-Carrollton-TX-75007/27276604_zpid/,"1949 Westminster Dr, Carrollton, TX 75007"
249000.0,32.885284,-97.238075,FOR_SALE,249100,1949,/homedetails/6656-N-Park-Dr-Watauga-TX-76148/28985707_zpid/,"6656 N Park Dr, Watauga, TX 76148"
276500.0,32.47264,-97.71008,FOR_SALE,275300,1774,/homedetails/4800-Sapphire-Ln-Granbury-TX-76049/90393586_zpid/,"4800 Sapphire Ln, Granbury, TX 76049"
149900.0,30.067497,-94.19934,FOR_SALE,127500,1575,/homedetails/9160-Landis-Dr-Beaumont-TX-77707/50363488_zpid/,"9160 Landis Dr, Beaumont, TX 77707"
825000.0,30.191313,-97.89755,FOR_SALE,,,/homedetails/6705-Walebridge-Ln-Austin-TX-78739/58316543_zpid/,"6705 Walebridge Ln, Austin, TX 78739"
155000.0,33.74022,-96.53061,FOR_SALE,153800,778,/homedetails/409-Knob-Cir-Denison-TX-75021/193027420_zpid/,"409 Knob Cir, Denison, TX 75021"
389900.0,30.163668,-96.02187,FOR_SALE,388100,2850,/homedetails/24704-Killarney-St-Hempstead-TX-77445/80247815_zpid/,"24704 Killarney St, Hempstead, TX 77445"
152000.0,29.683905,-98.14295,FOR_SALE,176400,1350,/homedetails/265-School-Ave-New-Braunfels-TX-78130/26550074_zpid/,"265 SCHOOL AVE, New Braunfels, TX 78130"
289900.0,29.38078,-98.4502,FOR_SALE,289300,1949,/homedetails/302-McDougal-Ave-San-Antonio-TX-78223/26260723_zpid/,"302 MCDOUGAL AVE, San Antonio, TX 78223"
350000.0,32.380596,-96.1599,FOR_SALE,352400,1450,/homedetails/18460-Hickory-Cir-Kemp-TX-75143/28670184_zpid/,"18460 Hickory Cir, Kemp, TX 75143"
234000.0,29.640667,-95.2222,FOR_SALE,234100,1800,/homedetails/8111-Delwin-St-Houston-TX-77034/28030843_zpid/,"8111 Delwin St, Houston, TX 77034"
229900.0,31.106985,-97.79061,FOR_SALE,,,/homedetails/2804-Daytona-Dr-Killeen-TX-76549/49511018_zpid/,"2804 Daytona Dr, Killeen, TX 76549"
2750000.0,29.789309,-98.609474,FOR_SALE,2739900,11986,/homedetails/29-Guthrie-Rd-Boerne-TX-78006/28658990_zpid/,"29 GUTHRIE RD, Boerne, TX 78006"
800000.0,30.193144,-97.80645,FOR_SALE,805600,2345,/homedetails/1507-Damon-Rd-Austin-TX-78745/29500934_zpid/,"1507 Damon Rd, Austin, TX 78745"
235900.0,33.672806,-95.51211,FOR_SALE,,,/homedetails/3440-Fargo-Dr-Paris-TX-75462/78842916_zpid/,"3440 Fargo Dr, Paris, TX 75462"
299000.0,32.53077,-94.75356,FOR_SALE,292700,2450,/homedetails/410-Sheffield-Dr-Longview-TX-75605/50782584_zpid/,"410 Sheffield Dr, Longview, TX 75605"
335000.0,31.697624,-97.24905,FOR_SALE,327000,2394,/homedetails/163-Bettinger-Way-Waco-TX-76705/305366678_zpid/,"163 Bettinger Way, Waco, TX 76705"
395000.0,29.646973,-95.48255,FOR_SALE,393900,2299,/homedetails/12122-Chimney-Rock-Rd-Houston-TX-77035/28032221_zpid/,"12122 Chimney Rock Rd, Houston, TX 77035"
290000.0,30.001736,-95.49413,FOR_SALE,290100,2194,/homedetails/3803-Blue-Spring-Dr-Houston-TX-77068/28187046_zpid/,"3803 Blue Spring Dr, Houston, TX 77068"
325000.0,30.046755,-99.13295,FOR_SALE,571400,3200,/homedetails/975-Barnett-St-Kerrville-TX-78028/87386490_zpid/,"975 Barnett St, Kerrville, TX 78028"
260000.0,30.299265,-95.08308,FOR_SALE,260200,1794,/homedetails/151-County-Road-328-N-Cleveland-TX-77327/192599961_zpid/,"151 County Road 328 N, Cleveland, TX 77327"
285000.0,31.062191,-97.69108,FOR_SALE,284200,1966,/homedetails/5502-Hunters-Ridge-Trl-Killeen-TX-76542/69583229_zpid/,"5502 Hunters Ridge Trl, Killeen, TX 76542"
159900.0,33.542652,-101.88192,FOR_SALE,,,/homedetails/3024-57th-St-Lubbock-TX-79413/54077429_zpid/,"3024 57th St, Lubbock, TX 79413"
350000.0,32.696106,-96.885155,FOR_SALE,,,/homedetails/3936-Kimballdale-Dr-Dallas-TX-75233/26827033_zpid/,"3936 Kimballdale Dr, Dallas, TX 75233"
484000.0,29.68708,-95.70438,FOR_SALE,482300,2800,/homedetails/18507-Twilight-Arbor-Trl-Richmond-TX-77407/335689148_zpid/,"18507 Twilight Arbor Trl, Richmond, TX 77407"
175000.0,31.143564,-97.92386,FOR_SALE,174800,1294,/homedetails/211-Blanket-Dr-Copperas-Cove-TX-76522/78808891_zpid/,"211 Blanket Dr, Copperas Cove, TX 76522"
425000.0,30.098572,-97.4824,FOR_SALE,,,/homedetails/185-Murchison-Dr-Cedar-Creek-TX-78612/84385808_zpid/,"185 Murchison Dr, Cedar Creek, TX 78612"
120000.0,32.703423,-100.92108,FOR_SALE,,,/homedetails/3714-Avenue-U-Snyder-TX-79549/87534294_zpid/,"3714 Avenue U, Snyder, TX 79549"
300000.0,32.85181,-96.579956,FOR_SALE,298700,1988,/homedetails/5314-Pensacola-Dr-Garland-TX-75043/27050698_zpid/,"5314 Pensacola Dr, Garland, TX 75043"
374997.0,32.4179,-97.01393,FOR_SALE,374600,2184,/homedetails/1701-Windswept-Dr-Midlothian-TX-76065/67652056_zpid/,"1701 Windswept Dr, Midlothian, TX 76065"
279999.0,30.526793,-97.684456,FOR_SALE,280900,1949,/homedetails/1815-Aberdeen-Dr-Round-Rock-TX-78664/29555885_zpid/,"1815 Aberdeen Dr, Round Rock, TX 78664"
239900.0,30.210974,-93.886925,FOR_SALE,231100,1594,/homedetails/6136-Crosstimber-Dr-Orange-TX-77632/52874985_zpid/,"6136 Crosstimber Dr, Orange, TX 77632"
169000.0,30.667517,-96.38627,FOR_SALE,169300,1500,/homedetails/1304-Patsys-Gln-Bryan-TX-77803/97568913_zpid/,"1304 Patsys Gln, Bryan, TX 77803"
459000.0,30.643427,-98.45757,FOR_SALE,460900,2528,/homedetails/319-La-Mesa-St-Kingsland-TX-78639/87423446_zpid/,"319 La Mesa Street, Kingsland, TX 78639"
324900.0,32.916782,-97.578835,FOR_SALE,325800,1856,/homedetails/421-Pearson-Ln-Azle-TX-76020/230804674_zpid/,"421 Pearson Ln, Azle, TX 76020"
569900.0,33.608387,-96.41812,FOR_SALE,,,/homedetails/301-Shelby-Trl-Bells-TX-75414/2055775682_zpid/,"301 Shelby Trl, Bells, TX 75414"
490000.0,33.33409,-96.54724,FOR_SALE,490100,2650,/homedetails/419-Cowboy-Way-Anna-TX-75409/304052859_zpid/,"419 Cowboy Way, Anna, TX 75409"
279000.0,32.012825,-97.1154,FOR_SALE,276400,2100,/homedetails/201-Country-Club-Rd-Hillsboro-TX-76645/87331705_zpid/,"201 Country Club Rd, Hillsboro, TX 76645"
324995.0,31.054045,-97.372955,FOR_SALE,324300,1898,/homedetails/1322-Paseo-Del-Cobre-Temple-TX-76502/49500910_zpid/,"1322 Paseo Del Cobre, Temple, TX 76502"
499000.0,29.810823,-94.832085,FOR_SALE,498200,1999,/homedetails/5833-S-Fm-565-Rd-Baytown-TX-77523/72476528_zpid/,"5833 S Fm 565 Rd, Baytown, TX 77523"
528500.0,29.667429,-95.68455,FOR_SALE,496200,2799,/homedetails/10011-Shire-Green-Ln-Richmond-TX-77407/84752187_zpid/,"10011 Shire Green Ln, Richmond, TX 77407"
629500.0,32.355877,-97.68106,FOR_SALE,627200,3424,/homedetails/8914-Brierfield-Rd-Granbury-TX-76049/80309096_zpid/,"8914 Brierfield Rd, Granbury, TX 76049"
415000.0,32.295605,-95.292465,FOR_SALE,417100,1795,/homedetails/819-Ashford-Ct-Tyler-TX-75703/52317034_zpid/,"819 Ashford Ct, Tyler, TX 75703"
294400.0,29.505678,-98.713036,FOR_SALE,294300,1867,/homedetails/11119-Armor-Arch-San-Antonio-TX-78254/83984384_zpid/,"11119 ARMOR ARCH, San Antonio, TX 78254"
450000.0,32.44376,-97.00513,FOR_SALE,,,/homedetails/950-Pimlico-Dr-Midlothian-TX-76065/67622543_zpid/,"950 Pimlico Dr, Midlothian, TX 76065"
340000.0,32.642384,-97.07271,FOR_SALE,342000,2417,/homedetails/2102-Gate-Pointe-Way-Arlington-TX-76018/29311068_zpid/,"2102 Gate Pointe Way, Arlington, TX 76018"
290000.0,31.97811,-102.14077,FOR_SALE,289500,2400,/homedetails/4900-Brownwood-Dr-Midland-TX-79703/50127074_zpid/,"4900 Brownwood Dr, Midland, TX 79703"
199000.0,31.83918,-102.41191,FOR_SALE,198700,1685,/homedetails/3706-W-10th-St-Odessa-TX-79763/50481356_zpid/,"3706 W 10th St, Odessa, TX 79763"
850000.0,33.080128,-97.09408,FOR_SALE,,,/homedetails/921-Shady-Meadow-Ct-Copper-Canyon-TX-75077/55144288_zpid/,"921 Shady Meadow Ct, Copper Canyon, TX 75077"
659000.0,33.272263,-96.79515,FOR_SALE,659400,3499,/homedetails/750-Corner-Post-Path-Celina-TX-75009/249834746_zpid/,"750 Corner Post Path, Celina, TX 75009"
359000.0,30.09718,-95.249,FOR_SALE,358100,2256,/homedetails/21314-Sweet-Auburn-Ln-Porter-TX-77365/122527581_zpid/,"21314 Sweet Auburn Ln, Porter, TX 77365"
550000.0,30.213478,-97.80549,FOR_SALE,,,/homedetails/2116-Amur-Dr-Austin-TX-78745/83126248_zpid/,"2116 Amur Dr, Austin, TX 78745"
324000.0,29.58162,-95.14172,FOR_SALE,324700,2550,/homedetails/14630-Stilesboro-Ct-Houston-TX-77062/28495336_zpid/,"14630 Stilesboro Ct, Houston, TX 77062"
245000.0,33.590137,-101.96205,FOR_SALE,,,/homedetails/6726-6th-St-Lubbock-TX-79416/63549068_zpid/,"6726 6th St, Lubbock, TX 79416"
385000.0,32.811928,-94.617424,FOR_SALE,383300,1632,/homedetails/220-Dale-Ln-Avinger-TX-75630/118587650_zpid/,"220 Dale Ln, Avinger, TX 75630"
199000.0,31.89087,-102.366264,FOR_SALE,197600,1843,/homedetails/1514-Falcon-Dr-Odessa-TX-79762/50467259_zpid/,"1514 Falcon Dr, Odessa, TX 79762"
324150.0,29.808306,-97.99556,FOR_SALE,,,/homedetails/105-Shugart-St-San-Marcos-TX-78666/2055744579_zpid/,"105 Shugart St, San Marcos, TX 78666"
875000.0,30.191435,-97.89267,FOR_SALE,,,/homedetails/10705-Walebridge-Ct-Austin-TX-78739/29504983_zpid/,"10705 Walebridge Ct, Austin, TX 78739"
1695000.0,29.737646,-98.27332,FOR_SALE,,,/homedetails/5978-Colin-Rdg-New-Braunfels-TX-78132/313222035_zpid/,"5978 Colin Ridge, New Braunfels, TX 78132"
